N° de transaction;Bon de sortie;Type de transaction;Date de sortie;Code article;Description de l'article;Famille d'article;CAv de l'article;Code analytique;Famille de machine;Type d'organe principal;Quantité sortie;Unité ;PUMP de l'article;Montant total en devise de base;Devise de base;Montant total en devise du magasin;Devise du magasin;Magasin source;Casier source;CIS du magasin source;Direction du magasin source;Magasin destinataire;CIS du magasin destinataire;Direction du magasin destinataire;N° d'OT destinataire;Description de l'OT;Demandeur de la pièce;Chantier de l'OT;Parc de l'OT ;CIS de l'OT;Statut OT;RO Number OT;Date debut OT;Date achèvement OT;Origine Composant;Direction de l'OT ;Composant;Equipement de l'OT;Type de l'OT;Sous-classe;Famille ;Département ;Propriété ;Organisation du magasin source;Commentaire
18371;001087;Sortie d'article;01/04/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15407,13;15407,13;XOF;31,63;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
23708;001731;Sortie d'article;16/06/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15427,54;15427,54;XOF;31,67;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
35621;003613;Sortie d'article;11/12/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;23798;23798;XOF;36,27;EUR;M1-E;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
36094;003903;Sortie d'article;18/12/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;23798;23798;XOF;36,27;EUR;M1-E;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.TILEUK;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
25539;03859;Sortie d'article;08/07/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15477,37;15477,37;XOF;31,78;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
29392;002799;Sortie d'article;08/09/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15477,37;15477,37;XOF;31,78;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27095;003112;Sortie d'article;30/07/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15477,37;15477,37;XOF;31,78;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19320;004194;Sortie d'article;14/04/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15407,13;15407,13;XOF;31,63;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19838;004120;Sortie d'article;22/04/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15427,54;15427,54;XOF;31,67;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27912;004299;Sortie d'article;13/08/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15477,37;15477,37;XOF;31,78;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
28335;004673;Sortie d'article;25/08/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15477,37;15477,37;XOF;31,78;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
34889;02692;Sortie d'article;27/11/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15477,37;15477,37;XOF;31,78;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
34373;001808;Sortie d'article;19/11/2014;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;;1;U;15477,37;15477,37;XOF;31,78;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
36091;003903;Sortie d'article;18/12/2014;CA1R0719;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;7040,37;14080,75;XOF;28,91;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.TILEUK;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
22005;003821;Sortie d'article;23/05/2014;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;;1;U;11313,96;11313,96;XOF;23,23;USD;M1-D;6G1.SOL;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.TILEUK;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
28335;004673;Sortie d'article;25/08/2014;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;;1;U;11352,33;11352,33;XOF;23,31;USD;M1-D;6G1.SOL;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
23708;001731;Sortie d'article;16/06/2014;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;;1;U;11313,96;11313,96;XOF;23,23;USD;M1-D;6G1.SOL;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
22210;003561;Sortie d'article;27/05/2014;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;;1;U;11313,96;11313,96;XOF;23,23;USD;M1-D;6G1.SOL;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.TILEUK;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27095;003112;Sortie d'article;30/07/2014;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;;1;U;11352,33;11352,33;XOF;23,31;USD;M1-D;6G1.SOL;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27095;003112;Sortie d'article;30/07/2014;CA1R0719;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;6826,77;13653,54;XOF;28,03;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27912;004299;Sortie d'article;13/08/2014;CA1R0719;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;6826,77;13653,54;XOF;28,03;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
23708;001731;Sortie d'article;16/06/2014;CA1R0719;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;6804,25;13608,5;XOF;27,94;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
28335;004673;Sortie d'article;25/08/2014;CA1R0719;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;6826,77;13653,54;XOF;28,03;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19838;004120;Sortie d'article;22/04/2014;CA1R0719;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;6804,25;13608,5;XOF;27,94;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
25539;03859;Sortie d'article;08/07/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;9017,07;9017,07;XOF;18,51;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27095;003112;Sortie d'article;30/07/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;9028,98;9028,98;XOF;18,54;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27095;003112;Sortie d'article;30/07/2014;CA1R0735;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;15598,61;31197,22;XOF;64,05;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
27912;004299;Sortie d'article;13/08/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;9028,98;9028,98;XOF;18,54;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
28335;004673;Sortie d'article;25/08/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;9028,98;9028,98;XOF;18,54;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
29392;002799;Sortie d'article;08/09/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;9028,98;9028,98;XOF;18,54;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
22691;003074;Sortie d'article;02/06/2014;CA1R0735;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;15403,21;30806,41;XOF;63,25;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
23708;001731;Sortie d'article;16/06/2014;CA1R0735;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;15498,82;30997,65;XOF;63,64;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
28335;004673;Sortie d'article;25/08/2014;CA1R0735;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;15625,04;31250,07;XOF;64,16;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19838;004120;Sortie d'article;22/04/2014;CA1R0735;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;15275,72;30551,44;XOF;62,72;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19838;004120;Sortie d'article;22/04/2014;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;;1;U;11313,96;11313,96;XOF;23,23;USD;M1-D;6G1.SOL;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
36091;003903;Sortie d'article;18/12/2014;CA1R0735;ÉLÉMENT DE FILTRE À HUILE EF / FILTER ELEMENT;CA;602237;011;ED00;;2;U;15860,13;31720,25;XOF;65,12;USD;M1-D;PS8;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.TILEUK;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
36091;003903;Sortie d'article;18/12/2014;CA1R0722;ÉLÉMENT DE FILTRE À HUILEEFF / FILTER ELEMENT;CA;602237;011;ED00;;1;U;11630,33;11630,33;XOF;23,88;USD;M1-D;6G1.SOL;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;Y.TILEUK;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19320;004194;Sortie d'article;14/04/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;8824,76;8824,76;XOF;18,12;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
18371;001087;Sortie d'article;01/04/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;8824,76;8824,76;XOF;18,12;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19838;004120;Sortie d'article;22/04/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;8862,76;8862,76;XOF;18,2;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
21165;004625;Sortie d'article;12/05/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;8862,76;8862,76;XOF;18,2;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
23708;001731;Sortie d'article;16/06/2014;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;;1;U;8981,67;8981,67;XOF;18,44;USD;M1-D;PS7;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
19363;004178;Sortie d'article;14/04/2014;CA1303281;PREFILTRE A CYCLONE / PRECLEANER AS AIR TURBI;CA;602237;011;ED00;;1;U;215687,5;215687,5;XOF;442,81;USD;M1-D;PS4;P20077;MINES;;;;ED5122014STE1P20080;OT permanent : machine ED512 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE1;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
20533;002875;Sortie d'article;02/05/2014;CA8E4540;COIN DE LAME GAUCHE / END BIT LEFT;CA;602237;012;ED00;;1;U;217817,43;217817,43;XOF;331,95;EUR;M1-E;PARCD9R;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
24699;00756;Sortie d'article;26/06/2014;CA8E4540;COIN DE LAME GAUCHE / END BIT LEFT;CA;602237;012;ED00;;1;U;217817,43;217817,43;XOF;331,95;EUR;M1-E;PARCD9R;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
34939;002691;Sortie d'article;27/11/2014;CA8E4539;COIN DE LAME DROIT / END BIT RIGHT;CA;602237;012;ED00;;1;U;217564,59;217564,59;XOF;446,66;USD;M1-D;PARCD9R;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
24699;00756;Sortie d'article;26/06/2014;CA8E4539;COIN DE LAME DROIT / END BIT RIGHT;CA;602237;012;ED00;;1;U;218824,06;218824,06;XOF;333,49;EUR;M1-E;PARCD9R;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
20533;002875;Sortie d'article;02/05/2014;CA8E4539;COIN DE LAME DROIT / END BIT RIGHT;CA;602237;012;ED00;;1;U;218824,06;218824,06;XOF;333,49;EUR;M1-E;PARCD9R;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
34937;002691;Sortie d'article;27/11/2014;CA8E4540;COIN DE LAME GAUCHE / END BIT LEFT;CA;602237;012;ED00;;1;U;217817,43;217817,43;XOF;331,95;EUR;M1-E;PARCD9R;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
24698;00756;Sortie d'article;26/06/2014;CA9W7043;LAME D'ATTAQUE / CUTTING EDGE;CA;602237;012;ED00;;1;U;321950,7;321950,7;XOF;660,96;USD;M1-D;PARC834;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
34939;002691;Sortie d'article;27/11/2014;CA9W7043;LAME D'ATTAQUE / CUTTING EDGE;CA;602237;012;ED00;;1;U;321950,7;321950,7;XOF;660,96;USD;M1-D;PARC834;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
34939;002691;Sortie d'article;27/11/2014;CA2J3507;ECROU / NUT-FULL : 1X8-THD;CA;602237;012;ED00;;36;U;628,29;22618,54;XOF;46,44;USD;M1-D;00F.SOL;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
20534;002875;Sortie d'article;02/05/2014;CA2J3507;ECROU / NUT-FULL : 1X8-THD;CA;602237;012;ED00;;36;U;1222,49;44009,71;XOF;90,35;USD;M1-D;00F.SOL;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
24698;00756;Sortie d'article;26/06/2014;CA2J3507;ECROU / NUT-FULL : 1X8-THD;CA;602237;012;ED00;;36;U;1222,49;44009,71;XOF;90,35;USD;M1-D;00F.SOL;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
34253;001989;Sortie d'article;17/11/2014;CA2J3507;ECROU / NUT-FULL : 1X8-THD;CA;602237;012;ED00;;1;U;602;602;XOF;0,92;EUR;M1-E;00F.SOL;P20077;MINES;;;;ED5122014STE2P20080;OT permanent : machine ED512 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;30/03/2020;30/03/2020;;MINES;;ED512;STE2;ED;ED00;PRODUCTION;GKTSA;GEO-MINES;
