N° de transaction;Bon de sortie;Type de transaction;Date de sortie;Code article;Description de l'article;Famille d'article;CAv de l'article;Code analytique;Famille de machine;Type d'organe principal;Quantité sortie;Unité ;PUMP de l'article;Montant total en devise de base;Devise de base;Montant total en devise du magasin;Devise du magasin;Magasin source;Casier source;CIS du magasin source;Direction du magasin source;Magasin destinataire;CIS du magasin destinataire;Direction du magasin destinataire;N° d'OT destinataire;Description de l'OT;Demandeur de la pièce;Chantier de l'OT;Parc de l'OT ;CIS de l'OT;Statut OT;RO Number OT;Date debut OT;Date achèvement OT;Origine Composant;Direction de l'OT ;Composant;Equipement de l'OT;Type de l'OT;Sous-classe;Famille ;Département ;Propriété ;Organisation du magasin source;Commentaire
253749;BSM0216458/08863B;Sortie d'article;26/08/2022;CA1657861;PROTECTION DROITE / GUARD AS RH;CA;602237;016;ED00;;2;U;118396,84;236793,69;XOF;463,88;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253749;BSM0216458/08863B;Sortie d'article;26/08/2022;CA1657862;PROTECTION GAUCHE / GUARD AS LH;CA;602237;016;ED00;;2;U;118396,84;236793,69;XOF;463,88;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253749;BSM0216458/08863B;Sortie d'article;26/08/2022;CA1657855;PROTECTION DE ROUE DE TENSIO / GUARD AS-IDLER;CA;602237;016;ED00;UC-Under carriage;4;U;216073,35;864293,39;XOF;1693,15;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA1311651P;CAPUCHON DE GALET / CAP AS TRACK PARTINIUM;CA;602237;016;ED00;;36;U;15657,69;563676,97;XOF;859,04;EUR;MB-E;MB.D.3/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA1342679HQ;BOGIE AVANT / BOGIE AS FRONT : HAUTE QUALITE HDJ;CA;602237;016;ED00;;3;U;2118373,77;6355121,32;XOF;9685,2;EUR;MB-E;PC CTRL2/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA1342680HQ;BOGIE ARRIERE / BOGIE ASSEMBLY REAR : HAUTE QUALITE HDJ;CA;602237;016;ED00;;2;U;2186967,2;4373934,4;XOF;6665,88;EUR;MB-E;PC CTRL2/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
244676;BSM0195534;Sortie d'article;28/03/2022;CA7X0345;BOULON 5/8 - 11 x 1.75 in. / BOLT 5/8-11X1.75IN;CA;602237;016;ED00;;12;U;1612;19344;XOF;29,48;EUR;MB-E;MB.6.3/02753L;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253751;BSM0216457/08863B;Sortie d'article;26/08/2022;CA7T8004;BAGUE / RING;CA;602237;013;ED00;;4;U;24884,82;99539,29;XOF;195;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA7T5420HQ;BOGIE MINEUR / BOGIE MINOR : HAUTE QUALITE HDJ;CA;602237;016;ED00;;16;U;82604,67;1321674,64;XOF;2014,23;EUR;MB-E;MB.D.3/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA7T5419P;PATIN / PAD A : PARTINIUM;CA;602237;016;ED00;;8;U;28022,48;224179,86;XOF;341,65;EUR;MB-E;MB.D.3/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253751;BSM0216457/08863B;Sortie d'article;26/08/2022;CA7T4865;GOUPILLE / PIN;CA;602237;013;ED00;;2;U;133084,81;266169,62;XOF;521,43;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA7T5417HQ;BOGIE MILIEU / BOGIE AS MIDDLE: HAUTE QUALITE HDJ;CA;602237;016;ED00;;4;U;1724320,73;6897282,9;XOF;10511,46;EUR;MB-E;PC CTRL2/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253751;BSM0216457/08863B;Sortie d'article;26/08/2022;CA7T4145;MANCHON / SLEEVE;CA;602237;013;ED00;;2;U;178950,25;357900,51;XOF;701,13;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253749;BSM0216458/08863B;Sortie d'article;26/08/2022;CA7G5221;CALE PLATE / PLATE RETAINER;CA;602237;013;ED00;;16;U;47585,33;761365,35;XOF;1491,51;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
251190;BSM289488/02753L;Sortie d'article;24/07/2022;CA7J6580;ANNEAU / RING;CA;602237;016;ED00;UC-Under carriage;2;U;7272;14544;XOF;22,17;EUR;MB-E;MB.6.3/02753L;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;B.SORO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253749;BSM0216458/08863B;Sortie d'article;26/08/2022;CA7G9709;ROULEMENT  / BEARING;CA;602237;013;ED00;;2;U;68035,19;136070,38;XOF;266,56;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253749;BSM0216458/08863B;Sortie d'article;26/08/2022;CA6Y0210;ROULEMENT / BEARING;CA;602237;013;ED00;;2;U;82274,04;164548,09;XOF;322,35;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253751;BSM0216457/08863B;Sortie d'article;26/08/2022;CA6V6900;JOINT / SEAL;CA;602237;013;ED00;;2;U;92373,93;184747,87;XOF;361,92;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253751;BSM0216457/08863B;Sortie d'article;26/08/2022;CA6P8931;COUVERCLE / COVER;CA;602237;016;ED00;;4;U;227454,23;909816,9;XOF;1782,33;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
245453;BSM0205993;Sortie d'article;12/04/2022;CA6T0481;ANNEAU / RING;CA;602237;013;ED00;UC-Under carriage;8;U;14135;113080;XOF;172,33;EUR;MB-E;MB.6.3/02753L;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;D.BALLA;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253751;BSM0216457/08863B;Sortie d'article;26/08/2022;CA6T8801;GUIDE AS;CA;602237;016;ED00;;4;U;252058,35;1008233,42;XOF;1975,13;USD;MB-D;MB.D.3/08863B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA6T1140P;BOULON  DE GALET / BOLT-ROLLER MOUNTING : PARTINIUM;CA;602237;016;ED00;;72;U;1639,89;118072,26;XOF;179,94;EUR;MB-E;MB.D.3/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
253752;BSM0216456/08875B;Sortie d'article;26/08/2022;CA5P8249P;RONDELLE / WASHER PARTINIUM;CA;602237;013;ED00;;72;U;400,13;28809,63;XOF;43,91;EUR;MB-E;MB.D.3/08875B;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
244676;BSM0195534;Sortie d'article;28/03/2022;CA5P2228;BOULON 1/2 - 13 x 1 in. / BOLT 1/2-13X1-IN;CA;602237;016;ED00;UC-Under carriage;32;U;758;24256;XOF;36,97;EUR;MB-E;MB.6.3/02753L;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
244676;BSM0195534;Sortie d'article;28/03/2022;CA5P1076;RONDELLE DURE 13,5 x 30 x 4  / WASHER-HARD 13.5X30X4MM THK;CA;602237;013;ED00;UC-Under carriage;32;U;1058;33856;XOF;51,6;EUR;MB-E;MB.6.3/02753L;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
245453;BSM0205993;Sortie d'article;12/04/2022;CA4T2069;BOUCHON DE VIDANGE / PLUG-DRAIN;CA;602237;013;ED00;;6;U;19426;116556;XOF;177,63;EUR;MB-E;MB.6.3/02753L;300032;MINES;;;;289488;RECONDITIONNEMENT TRACK;D.BALLA;P20071;PARCMIN-RAL1;000140;Clôturé-;;22/02/2022;25/02/2022;;MINES;;ED533;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
226217;BSM0197704;Sortie d'article;20/08/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;51;U;15815;806565;XOF;1229,21;EUR;M1-E;1.G.3.3;300032;MINES;;;;259445;Perte de puissance :Remplacement de filtre à air primaire et secondaire;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;20/08/2021;20/08/2021;;MINES;;ED532;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
226241;BSM0197704;Sortie d'article;21/08/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;15815;15815;XOF;24,1;EUR;M1-E;1.G.3.3;300032;MINES;;;;259445;Perte de puissance :Remplacement de filtre à air primaire et secondaire;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;20/08/2021;20/08/2021;;MINES;;ED532;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
230537;BSM0201128;Sortie d'article;03/11/2021;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;E1-Service;1;U;24839,77;24839,77;XOF;37,86;EUR;M1-E;1.G.4.2;300032;MINES;;;;259488;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;01/11/2021;01/11/2021;;MINES;;ED534;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
230537;BSM0201128;Sortie d'article;03/11/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;16104;16104;XOF;24,54;EUR;M1-E;1.G.3.3;300032;MINES;;;;259488;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;01/11/2021;01/11/2021;;MINES;;ED534;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
226323;BSM0197717;Sortie d'article;24/08/2021;CA7T1890;FILTRE / FILTER;CA;602237;011;ED00;E1-Service;1;U;33042,24;33042,24;XOF;50,36;EUR;M1-E;1.G.5.4;300032;MINES;;;;259658;Remplacement du filtre à huile, transmission, hydraulique, separateur eau huile;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;23/08/2021;23/08/2021;;MINES;;ED535;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
226325;BSM0197716;Sortie d'article;24/08/2021;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;E1-Service;1;U;24387;24387;XOF;37,17;EUR;M1-E;1.G.4.2;300032;MINES;;;;259658;Remplacement du filtre à huile, transmission, hydraulique, separateur eau huile;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;23/08/2021;23/08/2021;;MINES;;ED535;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
226325;BSM0197716;Sortie d'article;24/08/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;15815;15815;XOF;24,1;EUR;M1-E;1.G.3.3;300032;MINES;;;;259658;Remplacement du filtre à huile, transmission, hydraulique, separateur eau huile;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;23/08/2021;23/08/2021;;MINES;;ED535;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
226325;BSM0197716;Sortie d'article;24/08/2021;CA2492337; FILTRE HYDRAULIQUE;CA;602237;011;ED00;;1;U;46764;46764;XOF;71,27;EUR;M1-E;1.G.9.3;300032;MINES;;;;259658;Remplacement du filtre à huile, transmission, hydraulique, separateur eau huile;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;23/08/2021;23/08/2021;;MINES;;ED535;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
227368;BSM0195625;Sortie d'article;25/08/2021;BE8T4994;RONDELLE / WASHER;BE;602237;016;ED00;;6;U;497,38;2984,27;XOF;4,55;EUR;M1-E;7.G.9.4;300032;MINES;;;;259674;Remplacement de vis ripper;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;;23/09/2021;;MINES;;ED522;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
227370;BSM0195625;Sortie d'article;25/08/2021;CA8T5460;BOULON / BOLT : M20X2.5X40-MM;CA;602237;013;ED00;;6;U;1738,42;10430,55;XOF;20,43;USD;M1-D;7.G.8.4;300032;MINES;;;;259674;Remplacement de vis ripper;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;;23/09/2021;;MINES;;ED522;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
227357;BSM0195966;Sortie d'article;25/08/2021;CA3519918;AMPOULE HALOGENE 24 V 70W / LAMP-HALOGEN 24-VOLT, 70-WAT;CA;602237;013;ED00;;6;U;6514;39084;XOF;59,56;EUR;M1-E;5.G.6.5;300032;MINES;;;;269683;Remplacement d'ampoules H324V;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;24/08/2021;24/08/2021;;MINES;;ED522;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
227421;BSM0197725;Sortie d'article;26/08/2021;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;E1-Service;1;U;24387;24387;XOF;37,17;EUR;M1-E;1.G.4.2;300032;MINES;;;;269686;Remplacement des filtres à fuel;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;25/08/2021;25/08/2021;;MINES;;ED537;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
227421;BSM0197725;Sortie d'article;26/08/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;15815;15815;XOF;24,1;EUR;M1-E;1.G.3.3;300032;MINES;;;;269686;Remplacement des filtres à fuel;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;25/08/2021;25/08/2021;;MINES;;ED537;R2;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
229926;BSM0200442;Sortie d'article;20/10/2021;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;E1-Service;1;U;24839,77;24839,77;XOF;37,86;EUR;M1-E;1.G.4.2;300032;MINES;;;;269706;MAINTENANCE 250H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;20/10/2021;20/10/2021;;MINES;;ED521;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
229926;BSM0200442;Sortie d'article;20/10/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;16104;16104;XOF;24,54;EUR;M1-E;1.G.3.3;300032;MINES;;;;269706;MAINTENANCE 250H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;20/10/2021;20/10/2021;;MINES;;ED521;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
242869;BSM0205558;Sortie d'article;09/03/2022;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;E1-Service;1;U;26689,52;26689,52;XOF;40,67;EUR;M1-E;1.G.4.2;300032;MINES;;;;269707;MAINTENANCE 1000H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;09/03/2022;09/03/2022;;MINES;;ED535;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
242966;BSM0205561;Sortie d'article;09/03/2022;CA3K0360;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;8;U;430,04;3440,34;XOF;6,74;USD;M1-D;5.D.1.3;300032;MINES;;;;269707;MAINTENANCE 1000H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;09/03/2022;09/03/2022;;MINES;;ED535;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
243056;BSM0195847;Sortie d'article;11/03/2022;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;17725;17725;XOF;27,01;EUR;M1-E;1.G.3.3;300032;MINES;;;;269707;MAINTENANCE 1000H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;09/03/2022;09/03/2022;;MINES;;ED535;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
242869;BSM0205558;Sortie d'article;09/03/2022;CA2492337; FILTRE HYDRAULIQUE;CA;602237;011;ED00;;1;U;51641,43;51641,43;XOF;78,7;EUR;M1-E;1.G.9.3;300032;MINES;;;;269707;MAINTENANCE 1000H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;09/03/2022;09/03/2022;;MINES;;ED535;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
233262;BSM0201937;Sortie d'article;20/11/2021;CA1668614;COMMUTATEUR D'ALARME DE SECO / SWITCH AS  BAC;CA;602237;013;ED00;;1;U;149419;149419;XOF;227,71;EUR;MB-E;MB.6.1/02476L;300032;MINES;;;;269794; remise sytème de freinage avant;S.TUO;P20071;PARCMIN-TOMI;000140;Clôturé-;;28/10/2021;28/10/2021;;MINES;;MF1263;R2;MF;MF04;AUXILIAIRE;DTP;GEO-MINES;
227537;BSM0195976;Sortie d'article;28/08/2021;CA6Y0473;CATP PLUS;CA;602237;013;ED00;;1;U;143;143;XOF;0,22;EUR;MB-E;7.G.8.5;300032;MINES;;;;269858;Remplacement bouchon de roufole;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;28/08/2021;28/08/2021;;MINES;;ED536;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
227536;BSM0195976;Sortie d'article;28/08/2021;CA9G4872;BOUCHON / STOP RUBBER;CA;602237;913;ED00;;1;U;1684,17;1684,17;XOF;3,3;USD;M1-D;5.G.8.5;300032;MINES;;;;269858;Remplacement bouchon de roufole;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;28/08/2021;28/08/2021;;MINES;;ED536;U1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
227539;BSM0197744;Sortie d'article;28/08/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;2;U;15815;31630;XOF;48,2;EUR;M1-E;1.G.3.3;300032;MINES;;;;269867;remplacement des trois filtres a gazoil ;I.DARANKOUM;P20071;PARCMIN-RAL1;000140;Clôturé-;;;02/09/2021;;MINES;;CL541;R2;CL;CL06;PRODUCTION;RAL1;GEO-MINES;
227604;BSM0196000;Sortie d'article;02/09/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;2;U;15815;31630;XOF;48,2;EUR;M1-E;1.G.3.3;300032;MINES;;;;269932;Remplacement de filtre à gazoil;I.DARANKOUM;P20071;PARCMIN-RAL1;000140;Clôturé-;;;13/10/2021;;MINES;;CL545;R2;CL;CL26;PRODUCTION;RAL1;GEO-MINES;
232459;BSM0201362;Sortie d'article;08/11/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;2;U;16295,22;32590,43;XOF;49,67;EUR;M1-E;1.G.3.3;300032;MINES;;;;269935;MAINTENANCE 250H CAT 16M;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;07/11/2021;07/11/2021;;MINES;;FC509;E1;FC;FC01;PRODUCTION;RAL1;GEO-MINES;
233736;BSM0202468;Sortie d'article;30/11/2021;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;E1-Service;1;U;25917,11;25917,11;XOF;39,5;EUR;M1-E;1.G.4.2;300032;MINES;;;;269936;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;29/11/2021;30/11/2021;;MINES;;ED537;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
233736;BSM0202468;Sortie d'article;30/11/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;16637,4;16637,4;XOF;25,36;EUR;M1-E;1.G.3.3;300032;MINES;;;;269936;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;29/11/2021;30/11/2021;;MINES;;ED537;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
233736;BSM0202468;Sortie d'article;30/11/2021;CA2492337; FILTRE HYDRAULIQUE;CA;602237;011;ED00;;1;U;49760;49760;XOF;75,83;EUR;M1-E;1.G.9.3;300032;MINES;;;;269936;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;29/11/2021;30/11/2021;;MINES;;ED537;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
229562;BS0200092;Sortie d'article;14/10/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;2;U;16104;32208;XOF;49,08;EUR;M1-E;1.G.3.3;300032;MINES;;;;269965;MAINTENANCE 250H ATL FLEXIROC D65;I.DARANKOUM;P20071;PARCMIN-RAL1;000140;Clôturé-;;13/10/2021;13/10/2021;;MINES;;CL541;E1;CL;CL06;PRODUCTION;RAL1;GEO-MINES;
232911;BSM0201821;Sortie d'article;17/11/2021;CA3261642;FILTRE SEPARATEUR EAU & CARB / FILTER AS-WATE;CA;602237;011;ED00;E1-Service;1;U;24839,77;24839,77;XOF;37,86;EUR;M1-E;1.G.4.2;300032;MINES;;;;269967;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;16/11/2021;16/11/2021;;MINES;;ED522;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
232911;BSM0201821;Sortie d'article;17/11/2021;CA1R0749;FILTRE A CARBURANT HAUTE EFF / FILTER-FUEL HI;CA;602237;011;ED00;E1-Service;1;U;16295,22;16295,22;XOF;24,83;EUR;M1-E;1.G.3.3;300032;MINES;;;;269967;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;16/11/2021;16/11/2021;;MINES;;ED522;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
232911;BSM0201821;Sortie d'article;17/11/2021;CA2492337; FILTRE HYDRAULIQUE;CA;602237;011;ED00;;1;U;49760;49760;XOF;75,83;EUR;M1-E;1.G.9.3;300032;MINES;;;;269967;MAINTENANCE 500H CAT D9R;S.TUO;P20071;PARCMIN-RAL1;000140;Clôturé-;;16/11/2021;16/11/2021;;MINES;;ED522;E1;ED;ED00;PRODUCTION;RAL1;GEO-MINES;
